entry_time,direction,entry,exit,exit_type,hold_bars,funding,pnl_pct,win,prob
2026-06-10 07:00:00,SHORT,61656.72,61040.15,tp,2,2.5e-05,0.009076,1,0.6203
2026-06-10 08:00:00,SHORT,61230.92,61598.3,sl,4,5e-05,-0.007014,0,0.6551
2026-06-10 12:00:00,SHORT,61533.23,61902.43,sl,1,1.3e-05,-0.006977,0,0.6021
2026-06-10 14:00:00,SHORT,62164.89,62537.88,sl,1,1.3e-05,-0.006977,0,0.6033
2026-06-10 15:00:00,SHORT,62607.91,61981.83,tp,1,1.3e-05,0.009089,1,0.6625
2026-06-10 16:00:00,SHORT,62188.22,61566.34,tp,5,6.3e-05,0.009039,1,0.6467
2026-06-10 17:00:00,SHORT,61939.01,61319.61,tp,4,5e-05,0.009051,1,0.607
2026-06-10 18:00:00,SHORT,61851.06,61232.55,tp,3,3.8e-05,0.009064,1,0.6496
2026-06-18 02:00:00,LONG,64721.84,64333.51,sl,1,1.3e-05,-0.007013,0,0.6137
2026-06-18 03:00:00,LONG,64314.96,63929.07,sl,1,1.3e-05,-0.007013,0,0.6353
2026-06-18 04:00:00,LONG,63915.35,64554.51,tp,4,5e-05,0.00895,1,0.6235
2026-06-18 08:00:00,LONG,64432.12,64045.53,sl,2,2.5e-05,-0.007025,0,0.5859
2026-06-23 00:00:00,SHORT,64122.91,63481.68,tp,5,6.3e-05,0.009039,1,0.5994
2026-06-23 01:00:00,SHORT,64123.92,63482.68,tp,4,5e-05,0.009051,1,0.649
2026-06-23 02:00:00,SHORT,64171.91,63530.19,tp,3,3.8e-05,0.009064,1,0.6141
2026-06-29 00:00:00,LONG,59696.84,59338.66,sl,1,1.3e-05,-0.007013,0,0.6753
2026-06-29 01:00:00,LONG,59470.67,59113.85,sl,1,1.3e-05,-0.007013,0,0.6499
2026-06-29 02:00:00,LONG,59787.34,59428.61,sl,3,3.8e-05,-0.007038,0,0.6251
2026-06-29 03:00:00,LONG,60079.48,59719.01,sl,2,2.5e-05,-0.007025,0,0.6121
2026-06-29 08:00:00,LONG,59869.92,60468.62,tp,4,5e-05,0.00895,1,0.5878
2026-06-29 09:00:00,LONG,60087.03,59726.51,sl,3,3.8e-05,-0.007037,0,0.6242
2026-06-29 11:00:00,LONG,59986.03,59626.11,sl,1,1.3e-05,-0.007013,0,0.6041
2026-06-29 12:00:00,LONG,59978.75,59618.88,sl,1,1.3e-05,-0.007013,0,0.629
2026-06-29 13:00:00,LONG,59609.79,59252.13,sl,1,1.3e-05,-0.007013,0,0.6528
2026-06-29 14:00:00,LONG,59499.4,59142.41,sl,1,1.3e-05,-0.007013,0,0.6168
2026-06-29 15:00:00,LONG,59853.92,60452.46,tp,2,2.5e-05,0.008975,1,0.5985
2026-07-07 08:00:00,SHORT,63072.45,63450.88,sl,2,2.5e-05,-0.006989,0,0.5871
2026-07-07 10:00:00,SHORT,63252.36,63631.87,sl,2,2.5e-05,-0.006989,0,0.5881
2026-07-07 11:00:00,SHORT,63374.3,63754.54,sl,1,1.3e-05,-0.006977,0,0.5829
2026-07-13 00:00:00,SHORT,64039.97,63399.57,tp,1,1.3e-05,0.009089,1,0.7664
2026-07-13 01:00:00,SHORT,63380.3,62746.5,tp,2,2.5e-05,0.009076,1,0.792
2026-07-13 02:00:00,SHORT,63344.3,62710.86,tp,2,2.5e-05,0.009076,1,0.7592
2026-07-13 03:00:00,SHORT,62775.01,63151.66,sl,5,6.3e-05,-0.007027,0,0.7316
2026-07-13 04:00:00,SHORT,62640.66,63016.51,sl,3,3.8e-05,-0.007002,0,0.7383
2026-07-13 05:00:00,SHORT,62767.6,63144.21,sl,3,3.8e-05,-0.007002,0,0.7101
2026-07-13 07:00:00,SHORT,62954.03,62324.49,tp,6,7.5e-05,0.009026,1,0.7315
2026-07-13 08:00:00,SHORT,63175.37,62543.61,tp,5,6.3e-05,0.009039,1,0.7409
2026-07-13 09:00:00,SHORT,63068.47,62437.79,tp,4,5e-05,0.009051,1,0.6869
2026-07-16 05:00:00,SHORT,64885.53,64236.68,tp,2,2.5e-05,0.009076,1,0.63
2026-07-16 06:00:00,SHORT,64744.93,64097.48,tp,1,1.3e-05,0.009089,1,0.5956
2026-07-16 07:00:00,SHORT,64205.88,64591.12,sl,7,8.7e-05,-0.007052,0,0.6041
2026-07-29 08:00:00,SHORT,64385.1,63741.25,tp,8,0.0001,0.009001,1,0.6048
2026-07-29 11:00:00,SHORT,64475.29,63830.53,tp,5,6.3e-05,0.009039,1,0.5823
2026-07-29 14:00:00,SHORT,64075.96,64460.41,sl,4,5e-05,-0.007014,0,0.5838
2026-07-30 00:00:00,LONG,63728.57,64365.85,tp,1,1.3e-05,0.008988,1,0.6816
2026-07-30 01:00:00,LONG,64298.13,63912.34,sl,4,5e-05,-0.00705,0,0.6214
2026-07-30 02:00:00,LONG,64222.08,64864.31,tp,9,0.000113,0.008888,1,0.6657
2026-07-30 03:00:00,LONG,64194.06,64836.0,tp,8,0.0001,0.0089,1,0.6643
2026-07-30 05:00:00,LONG,64065.91,64706.57,tp,6,7.5e-05,0.008925,1,0.6473
2026-07-30 14:00:00,LONG,64716.31,65363.48,tp,11,0.000138,0.008863,1,0.6279
2026-07-30 15:00:00,LONG,64762.67,64374.09,sl,11,0.000138,-0.007138,0,0.5971
2026-07-30 16:00:00,LONG,64850.42,64461.32,sl,10,0.000125,-0.007125,0,0.5985
