windows,max,median,p_target,p_loss,p_bust,mdd,best_start,ho_max,ho_median,tr_median,rule,lev
194,1330.7548431964713,1.1015879867976754,11.34020618556701,47.42268041237113,0.5154639175257731,92.8450219851872,2020-04,2.864382465630356,0.237223879694924,1.3597397529422444,A 모멘텀 14일/5종/7일교체,2.0
194,7642.814299774186,0.2145651928403513,8.762886597938143,68.04123711340206,28.350515463917525,98.87791378002959,2020-04,1.5991083221751863,0.03802796743101898,0.29348818223832174,A 모멘텀 14일/5종/7일교체,3.0
194,10.41533078593164,0.0,0.0,98.4536082474227,90.72164948453609,100.0,2023-03,0.027087281231925563,0.0,0.0,A 모멘텀 14일/5종/7일교체,5.0
194,194.52383693290582,1.2865318195029403,11.34020618556701,40.20618556701031,0.0,66.8490734918915,2020-11,2.6292752875568017,0.6591156898440468,1.4390347253454199,A 모멘텀 14일/5종/14일교체,1.0
194,4394.978507164584,0.41376080644162117,11.34020618556701,65.4639175257732,8.24742268041237,94.60272611337929,2020-05,2.7622210809934122,0.17403312627986217,0.42766747609257,A 모멘텀 14일/5종/14일교체,2.0
194,42684.15562632256,0.05665994879038001,10.824742268041238,78.35051546391753,38.144329896907216,99.55779023362928,2020-05,1.5247484692278441,0.02372412581109322,0.05872737084371796,A 모멘텀 14일/5종/14일교체,3.0
194,119569.04559789087,0.0,2.5773195876288657,96.3917525773196,88.65979381443299,99.9999841788314,2020-04,0.026737734569029555,0.0,0.0,A 모멘텀 14일/5종/14일교체,5.0
194,121.08968598509986,1.6903207886649598,5.154639175257731,27.31958762886598,0.0,62.874843732863184,2020-11,3.2439654449403084,0.8316340323794673,1.910308157196051,A 모멘텀 14일/10종/3일교체,1.0
194,2117.7396119476775,0.8006445499483537,11.34020618556701,54.123711340206185,0.0,92.01028552315844,2020-04,3.1899961264957755,0.27948567997460205,1.2301203889213475,A 모멘텀 14일/10종/3일교체,2.0
194,19081.353411588538,0.05864343327087491,2.5773195876288657,77.31958762886599,36.597938144329895,99.05144446994159,2020-04,1.2999397520262532,0.04883928970550564,0.07432288015582572,A 모멘텀 14일/10종/3일교체,3.0
194,3.7266037607963227,0.0,0.0,96.90721649484536,87.62886597938144,99.99976538521967,2019-02,0.012318445624228177,0.0,0.0,A 모멘텀 14일/10종/3일교체,5.0
194,91.20467794655809,1.6083636044567875,4.123711340206185,27.31958762886598,0.0,64.45093103240458,2020-11,1.8458097587159752,0.5354409248263735,2.013794706393244,A 모멘텀 14일/10종/7일교체,1.0
194,1044.193151806094,0.8347646940053995,10.824742268041238,55.670103092783506,0.0,91.8831287143409,2020-04,1.4345105545743084,0.12063650584893579,1.150376802256723,A 모멘텀 14일/10종/7일교체,2.0
194,7665.181097251805,0.08281296081947724,2.5773195876288657,81.44329896907216,38.144329896907216,98.86959715468943,2020-04,0.612913671068953,0.01479063824764406,0.09457089900162458,A 모멘텀 14일/10종/7일교체,3.0
194,4.237317144869451,0.0,0.0,98.4536082474227,91.23711340206185,99.99982500446085,2023-03,0.0,0.0,0.0,A 모멘텀 14일/10종/7일교체,5.0
194,99.64484681417834,1.2145786198714117,8.24742268041237,46.391752577319586,0.0,66.03690073733023,2020-11,2.2744496424598837,0.5826704004597503,1.327124380748014,A 모멘텀 14일/10종/14일교체,1.0
194,2421.591820451148,0.3069666511760461,11.34020618556701,69.58762886597938,9.278350515463918,93.90412647126989,2020-04,2.2171530957456587,0.15976265137466467,0.3385711173206919,A 모멘텀 14일/10종/14일교체,2.0
